_RAJ2000,_DEJ2000,recno,ATLAS,RAJ2000,DEJ2000,Pwd,umag,e_umag,gmag,e_gmag,rmag,e_rmag,imag,e_imag,zmag,e_zmag,MJD,pmRA,e_pmRA,pmDE,e_pmDE,HClass,SpType1,SpType2,Gaia-ID,Gmag,u_sdss,g_SDSS,r_sdss,i_sdss,z_SDSS,roundra
31.376677,-26.370583,1967,J020530.40-262214.09,31.376677,-26.370583,0.825517,16.64452,0.00537,17.274445,0.00288,17.644814,0.00396,17.970829,0.00648,18.276375,0.02023,55885.237021,20.7,1.6,8.0,3.5,,,,5.12065871266e+18,17.497,16.90822075,17.19592655,17.66870293,17.945829,18.32859684,31.376677
31.71638,-27.604684,1984,J020651.93-273616.86,31.71638,-27.604684,0.992804,16.570183,0.00576,16.603462,0.00224,16.907848,0.0026,17.16403,0.00414,17.366486,0.01293,55890.226177,0.7,1.4,-54.2,1.2,,*,~,,,16.83985021,16.5282427,16.93371642,17.13903,17.41458424,31.71638
31.865088,-28.760274,1991,J020727.62-284536.98,31.865088,-28.760274,0.999927,18.33938,0.01406,18.518503,0.00585,18.894588,0.00865,19.119324,0.02126,19.250988,0.04067,55832.352839,-9.8,2.4,-37.7,1.4,,,,5.02113294734e+18,18.71,18.60758877,18.43969875,18.91830545,19.094324,19.29625456,31.865088
31.920376,-30.182785,1993,J020740.89-301058.02,31.920376,-30.182785,0.999976,15.566884,0.00295,15.651721,0.00117,15.96271,0.00167,16.189312,0.00228,16.424574,0.00605,55833.341829,163.5,1.9,-26.1,2.5,,WD*,DA2.8,5.02014661669e+18,15.804,15.83603563,15.57617155,15.98838033,16.164312,16.47398448,31.920376
31.969856,-31.477573,1995,J020752.76-312839.26,31.969856,-31.477573,0.999213,18.436787,0.01634,18.567894,0.00648,18.925488,0.01026,19.242897,0.02296,19.445724,0.05802,55951.085112,28.0,2.4,5.9,2.7,,,,5.01944554059e+18,18.769,18.70547593,18.4900143,18.94976018,19.217897,19.49383708,31.969856
32.05835,-28.417188,1999,J020814.00-282501.87,32.05835,-28.417188,0.773265,18.998562,0.02215,18.947346,0.00779,19.356817,0.01239,19.621252,0.03432,19.735956,0.06492,55832.352839,7.3,2.7,0.9,2.8,,*,~,5.02115717095e+18,19.222,19.26907416,18.86687245,19.37953287,19.596252,19.78054416,32.05835
32.266534,-30.835874,2005,J020903.96-305009.14,32.266534,-30.835874,1.0,17.485594,0.00875,17.424341,0.00286,17.708891,0.00418,17.89769,0.00676,18.135002,0.02228,55833.341829,82.9,1.8,50.2,3.8,,,,5.01985720461e+18,17.508,17.75620653,17.3501135,17.7353545,17.87269,18.18449448,32.266534
32.348021,-36.853401,2007,J020923.52-365112.24,32.348021,-36.853401,0.99956,18.199371,0.01492,18.16638,0.00458,18.443682,0.00571,18.673904,0.01324,18.870949,0.04565,56537.362926,53.1,3.3,-28.9,4.6,,,,4.96804168836e+18,18.325,18.46970091,18.0925149,18.47036294,18.648904,18.9188308,32.348021
32.403383,-25.094333,2009,J020936.81-250539.59,32.403383,-25.094333,0.975511,17.712648,0.00848,17.732492,0.00363,18.035952,0.00505,18.129707,0.00817,18.16202,0.02269,55941.083511,25.5,5.3,6.1,3.6,,,,5.1212650246e+18,17.848,17.98244956,17.657319,18.0618482,18.104707,18.20331252,32.403383
32.40493,-30.822463,2010,J020937.18-304920.86,32.40493,-30.822463,1.0,17.976616,0.01056,18.329296,0.00452,18.739037,0.00773,19.017115,0.01533,19.205963,0.05487,55833.341829,49.0,3.5,7.0,2.3,,,,,,18.2430892,18.24880895,18.76174477,18.992115,19.25351692,32.40493
32.518593,-29.669084,2017,J021004.46-294008.70,32.518593,-29.669084,0.860543,18.740524,0.01932,18.955513,0.00705,19.356537,0.01338,19.619713,0.02152,19.748571,0.06842,55831.361135,3.2,5.1,8.7,2.0,,WD*,DA,,,19.00837411,18.8754618,19.37950628,19.594713,19.79372532,32.518593
32.583788,-32.600742,2020,J021020.10-323602.67,32.583788,-32.600742,0.980999,18.308861,0.01451,18.313349,0.00622,18.622946,0.00723,18.83112,0.01467,19.005806,0.04492,56193.330843,-18.2,3.8,-16.6,5.9,,,,4.9710913213e+18,18.461,18.57881612,18.23786915,18.64865809,18.80612,19.05279344,32.583788
32.709128,-29.533387,2026,J021050.19-293200.19,32.709128,-29.533387,0.999103,18.209438,0.01358,18.443827,0.00529,18.836397,0.00923,19.071665,0.01442,19.273542,0.04605,55831.361135,30.5,3.9,3.6,1.6,,WD*,DA,,,18.47709411,18.3641985,18.8596199,19.046665,19.32161708,32.709128
32.744549,-26.116875,2032,J021058.69-260700.75,32.744549,-26.116875,0.965906,15.797254,0.00336,16.443451,0.00198,16.863777,0.00252,17.173075,0.00383,17.443199,0.01109,55885.241745,47.5,4.4,26.5,14.4,,WD*,DA1.5,5.11813327618e+18,16.554,16.06079203,16.3624347,16.88616722,17.148075,17.49400396,32.744549
32.816093,-30.438287,2038,J021115.86-302617.83,32.816093,-30.438287,0.720918,16.653028,0.00513,17.304621,0.00259,17.755009,0.0043,18.083355,0.00763,18.388962,0.02715,55833.341829,-8.7,2.6,15.8,2.6,,,,,,16.91651207,17.2221016,17.77649736,18.058355,18.44118628,32.816093
33.022583,-13.809088,2055,J021205.41-134832.71,33.022583,-13.809088,0.971083,16.735693,0.00622,17.435238,0.00302,17.828733,0.00494,18.187941,0.00724,18.454649,0.03343,55895.182557,34.4,1.4,0.2,2.0,,,,5.15014802683e+18,17.651,16.99869755,17.35556325,17.85192815,18.162941,18.50531732,33.022583
33.097472,-28.964558,2064,J021223.39-285752.40,33.097472,-28.964558,0.995801,18.152746,0.0131,18.441635,0.00528,18.810072,0.00799,19.096161,0.01983,19.29225,0.04014,55832.354971,-24.7,11.7,-25.7,7.1,,,,5.11638535764e+18,18.441,18.41985711,18.36321315,18.83401889,19.071161,19.34009356,33.097472
33.114211,-34.814854,2065,J021227.41-344853.47,33.114211,-34.814854,0.998374,18.832842,0.02608,18.909168,0.00689,19.208632,0.01056,19.479927,0.021,19.678274,0.08823,56239.150448,-17.7,4.2,-19.3,4.3,,,,4.97000624076e+18,19.077,19.10207874,18.8341948,19.23464808,19.454927,19.72620788,33.114211
33.413902,-27.89785,2073,J021339.33-275352.26,33.413902,-27.89785,0.92721,16.816469,0.00648,17.069435,0.00273,17.444185,0.00335,17.705767,0.00575,17.88203,0.02054,55890.231035,25.2,2.3,7.5,2.6,,,,5.1166083867e+18,17.269,17.08393934,16.9906975,17.4679425,17.680767,17.92908052,33.413902
33.486138,-28.172854,2077,J021356.67-281022.27,33.486138,-28.172854,0.992058,15.285279,0.00261,15.22392,0.00103,15.487175,0.00128,15.692471,0.00191,15.888433,0.00352,55832.354971,26.7,7.1,-117.7,6.0,,WD*,~,,,15.55589259,15.15075725,15.51427735,15.667471,15.93627148,33.486138
33.538822,-12.200776,2079,J021409.31-121202.79,33.538822,-12.200776,0.999272,17.006763,0.00658,17.832806,0.00346,18.148478,0.00573,18.484848,0.0137,18.722725,0.0329,56191.315459,-28.2,5.6,-30.5,4.4,,,,,,17.26850257,17.7570224,18.17400784,18.459848,18.77224008,33.538822
33.701667,-27.007239,2088,J021448.40-270026.06,33.701667,-27.007239,1.0,18.429668,0.01449,18.660048,0.00684,18.928133,0.00838,19.177805,0.0162,19.425558,0.06051,55885.244133,42.0,5.1,-22.4,3.2,,,,5.11778620417e+18,18.763,18.6973642,18.58664375,18.95509045,19.152805,19.47546812,33.701667
33.890556,-31.40716,2099,J021533.73-312425.77,33.890556,-31.40716,0.961623,18.450842,0.015,18.464499,0.0056,18.749445,0.00917,18.957769,0.01498,19.182297,0.04523,55951.090505,9.1,8.4,-17.4,6.5,,,,4.97164471924e+18,18.591,18.72070543,18.3902517,18.77589662,18.932769,19.23127812,33.890556
34.267391,-13.409027,2118,J021704.17-132432.49,34.267391,-13.409027,0.995925,18.531738,0.01615,18.595396,0.00614,18.895674,0.00957,19.087614,0.01438,19.252333,0.06169,55895.187273,-13.6,4.9,-24.3,2.5,,,,5.15008020071e+18,18.772,18.80110142,18.5203821,18.92166566,19.062614,19.29892176,34.267391
34.492829,-28.523934,2135,J021758.27-283126.16,34.492829,-28.523934,0.984336,18.057171,0.01127,18.346821,0.00542,18.780235,0.0083,19.071318,0.02028,19.225657,0.03943,55832.357053,1.5,3.2,-21.7,0.1,,,,5.11633649809e+18,18.556,18.3242745,18.2651503,18.80223258,19.046318,19.27183056,34.492829
34.580063,-10.888496,2143,J021819.21-105318.58,34.580063,-10.888496,0.906485,17.691023,0.0113,18.267382,0.00491,18.759613,0.0087,19.030703,0.01826,19.267012,0.04965,56186.246553,-15.5,2.9,-9.9,4.6,,blu,~,,,17.95525941,18.18277045,18.77984607,19.005703,19.31646436,34.580063
34.623276,-14.081293,2146,J021829.58-140452.65,34.623276,-14.081293,0.924421,15.70722,0.00346,16.172113,0.00172,16.582314,0.00238,16.885118,0.00327,17.114216,0.01074,55895.187273,30.1,2.2,33.4,3.6,,,,5.1468925447e+18,15.171,15.97257107,16.09160295,16.60500797,16.860118,17.16337992,34.623276
34.820139,-28.082605,2155,J021916.83-280457.37,34.820139,-28.082605,0.936783,16.166597,0.00467,16.84074,0.00229,17.250031,0.00298,17.618399,0.00509,17.832413,0.02124,55890.233443,36.0,4.0,-13.4,3.4,,,,,,16.42985557,16.76027545,17.27275227,17.593399,17.88097356,34.820139
34.923185,-30.390378,2160,J021941.56-302325.36,34.923185,-30.390378,0.941111,17.960966,0.01043,18.145298,0.00417,18.474426,0.00648,18.745289,0.012,18.973656,0.05197,55833.346066,16.5,5.0,-9.0,5.5,,,,5.06780319585e+18,18.345,18.22912268,18.0688416,18.49955216,18.720289,19.02279068,34.923185
35.247209,-29.595177,2182,J022059.33-293542.63,35.247209,-29.595177,0.999447,17.794086,0.01065,18.036655,0.00447,18.438505,0.0069,18.673603,0.01034,18.832111,0.02983,55831.365343,35.1,1.8,40.6,6.5,,,,5.06811294889e+18,18.049,18.06166031,17.9565625,18.4614495,18.648603,18.87845132,35.247209
35.49355,-31.293817,2195,J022158.45-311737.74,35.49355,-31.293817,0.800356,17.358906,0.00782,17.68675,0.00379,18.103188,0.00579,18.325697,0.00958,18.549658,0.02535,55951.093108,13.5,6.0,-6.3,9.1,,,,5.0669290841e+18,17.739,17.62562756,17.6059281,18.12569486,18.300697,18.59861644,35.49355
35.872648,-26.489067,2222,J022329.43-262920.64,35.872648,-26.489067,0.760718,15.065636,0.00249,15.668316,0.00144,16.135899,0.00188,16.43063,0.00262,16.701204,0.00725,55885.24887,7.1,1.6,-41.6,3.3,,WD*,~,,,15.3296092,15.58493685,16.15687151,16.40563,16.75202696,35.872648
35.94591,-12.796708,2227,J022347.01-124748.14,35.94591,-12.796708,0.828655,18.448822,0.01565,18.726139,0.00644,19.106024,0.0108,19.362907,0.02711,19.676456,0.06757,55858.254341,9.6,3.9,-5.5,3.8,,,,5.14746755492e+18,18.929,18.71604883,18.64714475,19.12962745,19.337907,19.72899796,35.94591
36.150601,-26.281076,2241,J022436.14-261651.87,36.150601,-26.281076,0.76459,15.115601,0.00258,15.528047,0.00137,15.950526,0.00171,16.205444,0.00233,16.454967,0.00607,55885.24887,30.8,1.5,22.1,3.5,,*,~,,,15.38147654,15.44692305,15.97285163,16.180444,16.50494792,36.150601
36.182273,-25.790268,2243,J022443.74-254724.96,36.182273,-25.790268,0.962606,18.351116,0.01509,18.66222,0.0065,19.04958,0.0103,19.282045,0.02064,19.432947,0.07381,55941.090895,-8.5,1.2,-13.5,2.4,,,,,,18.61800496,18.582852,19.0729592,19.257045,19.47898308,36.182273
36.735141,-25.923421,2273,J022656.43-255524.31,36.735141,-25.923421,0.991133,17.937181,0.01311,18.322832,0.00478,18.672476,0.0078,18.88028,0.01282,19.056187,0.04772,55862.308969,22.0,1.5,-15.0,2.9,,,,5.11857634071e+18,18.485,18.20332449,18.2453498,18.69698668,18.85528,19.10322328,36.735141
36.983692,-36.782322,2282,J022756.08-364656.35,36.983692,-36.782322,0.794288,18.17321,0.01363,18.758186,0.00643,19.253407,0.00925,19.404097,0.02245,19.936314,0.11652,56537.374072,-1.5,8.9,-10.9,7.9,,,,4.96548821004e+18,18.971,18.43736024,18.67342495,19.27355037,19.379097,19.99760268,36.983692
37.086692,-30.021714,2293,J022820.80-300118.17,37.086692,-30.021714,0.999716,18.086493,0.01245,18.076321,0.00413,18.338797,0.00609,18.577917,0.00916,18.772753,0.02626,55831.36959,21.5,2.5,38.0,3.7,,,,5.06747530086e+18,18.206,18.35659472,18.0031972,18.36592272,18.552917,18.82054644,37.086692
37.113005,-32.710139,2296,J022827.12-324236.50,37.113005,-32.710139,0.99223,13.316412,0.00112,13.683821,0.00061,14.086759,0.00067,14.367518,0.00095,14.600965,0.00196,56193.341458,-64.7,10.7,-199.8,3.8,,WD*,DA2.1,,,13.58273791,13.6036741,14.10967086,14.342518,14.65030288,37.113005
37.183309,-32.313351,2299,J022843.99-321848.06,37.183309,-32.313351,0.868775,18.3356,0.01444,18.606085,0.00701,18.997406,0.00898,19.220772,0.0182,19.06904,0.04311,56193.341458,2.5,2.1,10.6,3.4,,,,5.06358990165e+18,18.702,18.60289515,18.52651895,19.02066637,19.195772,19.10297072,37.183309
37.18978,-9.944879,2300,J022845.54-095641.56,37.18978,-9.944879,0.996139,18.593859,0.01663,18.870983,0.00668,19.24781,0.01258,19.517843,0.02014,19.709307,0.08128,55891.162701,31.5,7.3,-15.9,3.3,,,,5.17550032543e+18,18.665,18.86108776,18.79214165,19.27150519,19.492843,19.75696556,37.18978
37.290148,-31.225361,2303,J022909.63-311331.29,37.290148,-31.225361,0.999486,18.766954,0.01773,18.91185,0.00711,19.242414,0.01192,19.487457,0.02216,19.67766,0.07111,55951.09866,12.0,3.7,24.3,2.1,,,,5.06679944481e+18,19.009,19.03550504,18.8353218,19.26749708,19.462457,19.72526812,37.290148
37.467921,-29.844937,2315,J022952.30-295041.77,37.467921,-29.844937,0.999609,18.332954,0.01579,18.635233,0.00578,19.000273,0.00983,19.269493,0.01552,19.462685,0.04702,55831.36959,8.4,2.6,-28.1,1.8,,,,5.06746135081e+18,18.739,18.59993121,18.556981,19.0243218,19.244493,19.51041268,37.467921
37.547523,-36.607966,2321,J023011.40-363628.67,37.547523,-36.607966,0.959043,18.061541,0.01253,18.207056,0.00493,18.559679,0.00627,18.81954,0.01424,19.076551,0.0547,56537.374072,-19.2,7.6,10.8,5.7,,,,4.96585719927e+18,18.427,18.33008585,18.12942485,18.58410031,18.79454,19.12683144,37.547523
37.711276,-31.278745,2327,J023050.70-311643.48,37.711276,-31.278745,0.988021,17.286404,0.00765,17.374901,0.00302,17.76042,0.00451,17.980619,0.00705,18.16506,0.01911,55951.09866,8.0,1.9,-33.1,2.6,,,,5.06675412431e+18,17.542,17.55551903,17.29562505,17.78385443,17.955619,18.21243764,37.711276
37.729232,-13.344279,2329,J023055.01-132039.40,37.729232,-13.344279,0.717404,18.109272,0.01401,18.82008,0.00713,19.223377,0.01136,19.219301,0.01617,19.020647,0.05318,55895.194414,-8.2,3.6,-8.3,2.3,,,,5.14723731032e+18,19.072,18.37216392,18.73991515,19.24627809,19.194301,19.05270084,37.729232
37.772972,-9.9344,2332,J023105.51-095603.84,37.772972,-9.9344,0.988563,18.212275,0.01272,18.667906,0.00606,19.021318,0.01124,19.248718,0.01659,19.481236,0.06854,55891.162701,15.8,5.1,-14.1,2.6,,,,,,18.47771869,18.5902354,19.04571564,19.223718,19.53053672,37.772972
38.376256,-12.272574,2363,J023330.30-121621.26,38.376256,-12.272574,0.99943,16.820242,0.00567,17.142719,0.00254,17.465469,0.00397,17.752306,0.00738,17.981047,0.01583,55858.259258,-35.7,1.1,-40.4,1.6,,,,,,17.08701723,17.0665815,17.4907865,17.727306,18.03019664,38.376256
38.541766,-32.426904,2374,J023410.02-322536.85,38.541766,-32.426904,0.998688,16.826397,0.0062,17.191875,0.00331,17.481047,0.00376,17.679182,0.00594,17.860161,0.01609,56193.343945,56.0,2.8,5.1,3.3,,,,5.06343947471e+18,17.331,17.09274222,17.1174164,17.50737184,17.654182,17.90740016,38.541766
38.545011,-10.391078,2375,J023410.80-102327.88,38.545011,-10.391078,1.0,18.709452,0.01903,18.798185,0.00658,19.096033,0.01157,19.289835,0.02109,19.642368,0.06344,56186.258679,-22.7,2.6,-37.3,2.1,,,,,,18.97856467,18.7232926,19.12209756,19.264835,19.69646932,38.545011
38.572718,-13.225545,2377,J023417.45-131331.96,38.572718,-13.225545,0.997308,17.639593,0.01023,17.761044,0.00378,18.060495,0.00508,18.308088,0.00809,18.524187,0.03248,55895.196867,31.0,2.7,-21.8,1.9,,,,,,17.90837849,17.68607145,18.08651147,18.283088,18.57283096,38.572718
38.833468,-9.582351,2385,J023520.03-093456.46,38.833468,-9.582351,0.915967,17.397806,0.00801,17.845297,0.00423,18.304661,0.00637,18.541245,0.00989,18.591175,0.02784,55891.169747,5.3,3.7,-18.1,6.8,,WD*,DA,,,17.66333109,17.7623288,18.32588008,18.516245,18.6331722,38.833468
38.850461,-11.434837,2386,J023524.11-112605.41,38.850461,-11.434837,0.999874,18.471767,0.01716,18.53319,0.00531,18.891716,0.00938,19.116304,0.02308,19.247562,0.05428,56191.331003,0.4,3.6,-43.9,2.3,,,,5.17191127896e+18,18.721,18.74115277,18.4552637,18.91596022,19.091304,19.29281232,38.850461
39.084056,-30.374636,2397,J023620.17-302228.68,39.084056,-30.374636,0.992528,18.692247,0.01693,18.902885,0.00673,19.304415,0.01215,19.546724,0.02321,19.829937,0.11436,55833.354603,-6.4,2.9,-23.5,6.8,,,,5.0642849648e+18,19.087,18.96014062,18.8228085,19.3273691,19.521724,19.88126552,39.084056
39.27979,-33.094403,2419,J023707.14-330539.85,39.27979,-33.094403,0.977093,19.049437,0.02825,18.994881,0.00765,19.268063,0.01412,19.501364,0.02639,19.776712,0.085,55915.150374,-16.2,3.5,0.9,5.8,,,,5.06259559954e+18,19.14,19.31998256,18.9212219,19.29486754,19.476364,19.82772592,39.27979
39.310672,-27.05875,2422,J023714.56-270331.50,39.310672,-27.05875,0.994482,18.827129,0.0223,18.787212,0.00599,19.043785,0.00918,19.223955,0.01793,19.295069,0.05679,56301.075027,32.8,1.8,21.2,4.5,,,,,,19.09752817,18.71438335,19.07108781,19.198955,19.33791356,39.310672
39.332254,-13.642612,2423,J023719.74-133833.40,39.332254,-13.642612,0.734812,15.626598,0.00345,16.327837,0.0019,16.848177,0.0026,17.163099,0.00393,17.435678,0.01312,55895.202344,25.6,3.8,13.7,5.5,,,,,,15.88958561,16.24182,16.8675668,17.138099,17.48658116,39.332254
39.506295,-29.569194,2431,J023801.51-293409.09,39.506295,-29.569194,0.731047,16.854063,0.00625,17.190594,0.00302,17.584675,0.00424,17.841341,0.00671,18.035528,0.02172,56245.106248,2.6,3.9,14.8,1.2,,,,5.0688182856e+18,17.405,17.12069769,17.11088995,17.60785257,17.816341,18.08329548,39.506295
39.56348,-29.213761,2435,J023815.23-291249.53,39.56348,-29.213761,0.778137,17.792078,0.01017,18.299074,0.00532,18.784916,0.00818,19.062832,0.01507,19.328196,0.06012,56245.106248,-10.8,9.8,6.8,9.0,,,,,,18.05700804,18.2147819,18.80534074,19.037832,19.37881056,39.56348
39.636593,-11.87355,2440,J023832.78-115224.78,39.636593,-11.87355,0.996422,17.897308,0.01149,18.697248,0.0058,19.150938,0.011,19.557993,0.03537,19.717291,0.08329,56191.335105,2.8,2.2,-24.3,1.8,,,,5.17107922353e+18,18.78,18.1593086,18.6145635,19.1723273,19.532993,19.76366292,39.636593
39.905782,-31.825475,2459,J023937.38-314931.71,39.905782,-31.825475,0.985471,16.3188,0.00448,16.694746,0.00215,17.038818,0.00301,17.276554,0.0045,17.528418,0.01177,55951.104198,-33.9,1.3,-27.9,1.5,,,,5.06389405405e+18,16.87,16.58504054,16.6175424,17.06349584,17.251554,17.57849256,39.905782
40.142862,-34.428186,2468,J024034.28-342541.47,40.142862,-34.428186,1.0,18.98218,0.03121,18.983089,0.00747,19.287811,0.01199,19.488605,0.0204,19.528585,0.08579,56239.1661539,60.2,32.7,50.6,23.3,,*,~,5.06221654291e+18,19.117,19.25217091,18.9078529,19.31366934,19.463605,19.5701842,40.142862
40.184501,-34.659465,2472,J024044.28-343934.07,40.184501,-34.659465,1.0,18.274939,0.01987,18.756662,0.00637,19.227638,0.0112,19.507511,0.02092,19.72724,0.09964,56239.166154,7.4,4.7,33.7,4.0,,,,5.06219994716e+18,18.967,18.54012177,18.6731132,19.24850872,19.482511,19.77602916,40.184501
40.207695,-30.578315,2475,J024049.84-303441.93,40.207695,-30.578315,0.99892,18.551773,0.02196,18.468224,0.0066,18.773651,0.00873,18.977823,0.01585,19.158806,0.05708,56245.225821,45.4,3.7,-29.1,5.2,,,,5.06551985379e+18,18.589,18.82260849,18.39295265,18.79948819,18.952823,19.20604532,40.207695
40.331323,-11.005077,2482,J024119.51-110018.27,40.331323,-11.005077,0.999664,18.702026,0.01764,18.861019,0.00655,19.148226,0.01241,19.409069,0.02231,19.687256,0.0657,56186.263744,30.2,4.1,-5.7,2.1,,,,5.17200185123e+18,18.98,18.97043607,18.78665865,19.17460979,19.384069,19.73838348,40.331323
40.44922,-28.084021,2486,J024147.81-280502.47,40.44922,-28.084021,0.949229,17.663021,0.0099,17.850819,0.00371,18.333073,0.00585,18.427921,0.00951,18.734821,0.03365,56301.077272,23.1,5.0,2.0,11.6,,blu,~,5.06944143381e+18,18.096,17.93114302,17.7667063,18.35360538,18.402921,18.787097,40.44922
40.472332,-32.557909,2490,J024153.35-323328.47,40.472332,-32.557909,0.741255,18.483061,0.01503,18.680191,0.00747,19.051592,0.00899,19.303432,0.01927,19.546902,0.06214,56193.348964,0.7,4.2,-8.0,10.9,,,,5.06295912557e+18,18.803,18.7510897,18.60162095,19.07544997,19.278432,19.5966408,40.472332
40.705135,-10.791018,2501,J024249.23-104727.66,40.705135,-10.791018,0.997942,18.477957,0.01792,18.506449,0.00572,18.814741,0.01044,19.036381,0.018,19.201122,0.04854,56186.263744,31.3,4.6,-5.4,3.2,,blu,~,5.17200982269e+18,18.454,18.74767208,18.4310344,18.84049224,19.011381,19.24771164,40.705135
40.779547,-10.020231,2504,J024307.09-100112.83,40.779547,-10.020231,1.0,16.751209,0.00562,17.035383,0.0025,17.382578,0.00368,17.65432,0.00505,17.883272,0.01415,55891.174552,86.8,2.8,-15.9,2.6,,blu,~,,,17.01836726,16.95802325,17.40716215,17.62932,17.93243008,40.779547
41.036008,-11.426131,2522,J024408.64-112534.07,41.036008,-11.426131,0.862995,18.594511,0.01796,18.887939,0.00662,19.243301,0.01184,19.502756,0.03361,19.894836,0.10336,56191.337765,11.6,6.8,-3.5,8.9,,,,,,18.86157672,18.8101709,19.26764014,19.477756,19.9505192,41.036008
41.283147,-13.153346,2532,J024507.95-130912.04,41.283147,-13.153346,0.937125,17.799301,0.01113,17.991014,0.00376,18.294277,0.00599,18.57328,0.01517,18.832138,0.03446,55858.268898,19.1,3.9,-1.6,6.6,,*,~,,,18.06738387,17.91585085,18.32017911,18.54828,18.88249232,41.283147
41.472369,-12.705777,2537,J024553.36-124220.79,41.472369,-12.705777,0.891744,14.492277,0.00199,14.851171,0.00087,15.322312,0.00131,15.460843,0.00199,15.383542,0.00331,55858.268898,7.9,2.7,-62.9,2.4,,*,~,5.15873170795e+18,15.011,14.75868806,14.76761395,15.34317777,15.435843,15.42044996,41.472369
41.986097,-10.493963,2562,J024756.66-102938.26,41.986097,-10.493963,0.882313,18.968716,0.02228,18.988653,0.00796,19.289835,0.01334,19.489725,0.02427,19.747986,0.07394,56186.266247,5.2,7.5,-8.5,6.5,,,,5.17282916501e+18,19.105,19.23851663,18.9135939,19.31579954,19.464725,19.79831644,41.986097
42.135314,-10.582253,2572,J024832.47-103456.11,42.135314,-10.582253,0.77946,17.634699,0.00968,17.683664,0.00363,17.977449,0.00511,18.180029,0.00856,18.376818,0.02238,56186.266247,-11.1,3.4,-7.5,6.1,,*,~,,,17.90420935,17.60897475,18.00363545,18.155029,18.42468956,42.135314
42.278269,-29.136345,2579,J024906.78-290810.84,42.278269,-29.136345,1.0,18.776255,0.01902,18.97677,0.00723,19.237566,0.01075,19.483786,0.02107,19.751076,0.08155,56245.111438,31.0,2.3,-38.5,3.2,,WD*,DA,5.06609603225e+18,19.058,19.04424985,18.9037302,19.26474212,19.458786,19.8017676,42.278269
42.503023,-26.557187,2586,J025000.72-263325.87,42.503023,-26.557187,0.996029,18.520588,0.01644,18.960329,0.00658,19.518242,0.0149,19.653971,0.02728,19.717407,0.07456,56275.154076,20.8,2.9,-7.7,3.9,,,,5.07561945221e+18,19.209,18.78619059,18.87243335,19.53650461,19.628971,19.75994444,42.503023
42.508627,-13.212824,2587,J025002.07-131246.16,42.508627,-13.212824,0.962377,17.363743,0.00871,17.790888,0.00376,18.145424,0.00539,18.433969,0.00825,18.652468,0.03029,55895.210026,17.5,2.2,-15.8,3.0,,*,~,,,17.62947155,17.7131612,18.16978792,18.408969,18.70120796,42.508627
42.662592,-33.978411,2593,J025039.02-335842.27,42.662592,-33.978411,0.995389,16.824972,0.00598,17.433548,0.00297,17.843134,0.00545,18.174681,0.00839,18.431162,0.02194,56182.347529,49.1,11.7,11.8,9.0,,,,,,17.08888624,17.3530687,17.86584642,18.149681,18.48142124,42.662592
42.711104,-30.597962,2595,J025050.66-303552.66,42.711104,-30.597962,0.999591,18.329765,0.01572,18.34304,0.00649,18.670891,0.00906,18.890247,0.01594,19.112873,0.05077,56245.230808,27.6,3.5,23.9,5.0,,WD*,DA,5.06477222025e+18,18.517,18.59963225,18.26664745,18.69605547,18.865247,19.16177804,42.711104
42.798342,-33.158917,2603,J025111.60-330932.10,42.798342,-33.158917,0.939547,17.497358,0.00878,18.087357,0.00434,18.559668,0.00908,18.850248,0.01366,19.079813,0.03996,56182.347529,20.3,14.9,13.3,20.3,,,,,,17.76145801,18.00374145,18.58049867,18.825248,19.1289956,42.798342
42.939556,-13.159514,2608,J025145.49-130934.25,42.939556,-13.159514,0.954844,16.482901,0.00496,16.740438,0.00198,17.013721,0.00305,17.3202,0.00552,17.560066,0.01141,55858.273788,34.8,2.7,4.9,1.6,,*,~,,,16.75032563,16.66677385,17.04052251,17.2952,17.60966064,42.939556
43.076256,-13.702747,2613,J025218.30-134209.88,43.076256,-13.702747,0.962147,17.065802,0.00759,17.557573,0.00337,17.914139,0.00474,18.280737,0.00761,18.486168,0.02712,55895.210026,-1.4,2.4,-28.4,2.9,,,,,,17.33088429,17.4797447,17.93844202,18.255737,18.53438524,43.076256
43.876677,-35.504617,2648,J025530.40-353016.62,43.876677,-35.504617,0.989277,17.432762,0.00925,17.66143,0.00341,17.944153,0.00493,17.997215,0.00707,18.10409,0.02059,57012.114077,37.4,13.0,12.8,14.7,,,,5.04934091815e+18,17.747,17.70047532,17.58729385,17.97067131,17.972215,18.148365,43.876677
44.243643,-9.890098,2662,J025658.47-095324.35,44.243643,-9.890098,0.999817,17.976902,0.0108,18.263233,0.00465,18.540993,0.00702,18.764307,0.01129,18.993467,0.03979,55891.184199,30.0,4.3,-29.8,5.1,,*,~,,,18.24403869,18.189345,18.5676602,18.739307,19.0426334,44.243643
44.309054,-30.618139,2666,J025714.17-303705.30,44.309054,-30.618139,0.999401,18.066444,0.01171,18.397339,0.00552,18.729378,0.00805,18.964031,0.01588,19.192966,0.0504,56245.235725,-0.5,2.5,-33.0,3.4,,WD*,DA,5.0650019151e+18,18.534,18.33313505,18.32073705,18.75441683,18.939031,19.2421234,44.309054
